Trajectory_ID,Diffusion_Coeff (um^2/s)
98,0.0043612693257162735
99,0.004436123864390239
100,0.004498882145333505
101,0.0046419767048446695
102,0.0046341604902183494
103,0.004665342283783986
104,0.004662380572524581
105,0.004648273366831985
106,0.004634033256435673
107,0.004703453768591879
108,0.004946194221645082
109,0.005003186886680594
110,0.00497834741942158
111,0.004937750258164344
112,0.00490515856700825
113,0.004868560185921455
114,0.004912811225505528
115,0.004857121029995721
116,0.004880051233649671
117,0.004895247731851995
118,0.004876197061663819
119,0.0048612004116493895
120,0.004942292152434908
121,0.00494368082458242
122,0.004980391505515348
123,0.004977282170963887
124,0.004968090885196811
125,0.004989010304847699
126,0.004927184272833492
127,0.004860572708495509
128,0.00494465283438233
129,0.0049368038816414
130,0.004931508856013783
131,0.0049488229962131635
132,0.00497365709502632
133,0.004986831476248494
134,0.004984105450671815
135,0.0050038937799447725
136,0.004990647641942097
137,0.005004224230654071
138,0.005001154945390003
139,0.005025987030430001
140,0.005011681833290876
141,0.00499729058484342
142,0.005010622086581513
143,0.005028583928371096
144,0.0047066982734303925
145,0.004720356656053394
146,0.004708175964099196
147,0.00481397652315855
148,0.004764488912064803
149,0.004764568687857308
150,0.0047852406293078294
151,0.004672242183671093
152,0.004654699565640349
153,0.004652435994433112
154,0.004635048089888984
155,0.004623699644308631
156,0.004615754970369098
157,0.00459377196357787
158,0.0046491738112988765
159,0.004663575576075827
160,0.004692145640536212
161,0.004642291472122832
162,0.004723726025706444
163,0.004810994277599982
164,0.004855140897763602
165,0.004848723955156165
166,0.004845629036187157
167,0.0048474330045920125
168,0.004830654653205678
169,0.004779978189187552
170,0.00477181668637086
171,0.00475077154967305
172,0.0047099462204587845
173,0.004779890828264011
174,0.004774809002225761
175,0.004839282975552771
176,0.004766339907074462
177,0.004826684940579856
178,0.004847048786312667
179,0.004846892065719745
180,0.004838124895281201
181,0.004885115428290756
182,0.004910538543139739
183,0.004889267684043227
184,0.004885782103751904
185,0.004878478170098403
186,0.004861801539557723
187,0.004848684598415024
188,0.004843389926954177
189,0.004836135246228723
190,0.004834751855215981
191,0.004870682867676757
192,0.004863260780462173
193,0.004862559665232955
194,0.004861721807095788
195,0.004892966313126409
196,0.004938793983859805
197,0.004921708623053511
198,0.004938911998888245
199,0.0049592285201681685
200,0.004949808356467041
201,0.004941834791111371
202,0.004943972594866119
203,0.0049366429355115786
204,0.0049341848047401715
205,0.004915622725724031
206,0.004908018933286832
207,0.004898892558071722
208,0.004906856868490419
209,0.004929564602278607
210,0.00492505407986579
211,0.004915499952098843
212,0.004961028402774639
213,0.004970736551587637
214,0.004960871993802833
215,0.004969094752913219
216,0.004941335047444638
217,0.00489210350294939
218,0.004875799296624159
219,0.00486191297480622
220,0.004883693110435759
221,0.004887170638544991
222,0.004936213481902087
223,0.0049081900463306
224,0.0050505249056363825
225,0.005037621354206188
226,0.005025789027417474
227,0.0050154737117362475
228,0.005010796221991873
229,0.00499699860513674
230,0.0049701302372501
231,0.004948631233822779
232,0.004939609978370388
233,0.004930542896045508
234,0.004903583409557031
235,0.004811722334173483
236,0.004807464080632089
237,0.0047525083788318495
238,0.004746329324488883
239,0.004740304784406317
240,0.004736573407077416
241,0.0047284515875792845
242,0.004718499839466678
243,0.0047128036918412325
244,0.004701850690653234
245,0.004686920755731284
246,0.004692830734312785
247,0.004690026666304764
248,0.004691447518619431
249,0.004666771873074125
250,0.004681172070383148
251,0.00467345770179221
252,0.004644344828384343
253,0.004626609812491782
254,0.004620540921817554
255,0.0045828546846484325
256,0.004582451455580961
257,0.004571945790387051
258,0.004565151775292145
259,0.004554141734415179
260,0.0046101424996297675
261,0.0046392613506164694
262,0.004646842756508732
263,0.004640820578253602
264,0.004634604674207581
265,0.0046270868507138655
266,0.004620442636620343
267,0.004613162877256879
268,0.00461589367255056
269,0.004582257056229873
270,0.004577336319815752
271,0.004572242781540417
272,0.004565327912420185
273,0.004563849684337646
274,0.004578163786074113
275,0.004571903700257493
276,0.004565713406294975
277,0.004572082510611193
278,0.004565183695412004
279,0.004547747179845707
280,0.004537226063686914
281,0.004521067714360502
282,0.004510664511775198
283,0.00448395811586474
284,0.004477191464277803
285,0.004466967592572692
286,0.004457053521966318
287,0.004452914574980834
288,0.004445001468880025
289,0.004466733039240653
290,0.004532397182399629
291,0.004554040791580097
292,0.004551661170425216
293,0.004547887178535086
294,0.004552998501208561
295,0.00454741701312883
296,0.004562661717039255
297,0.004574813689637045
298,0.00464669004147497
299,0.00459595817882427
300,0.004583501307350165
301,0.0045790624794116025
302,0.0045887968083881125
303,0.0045821669218956375
304,0.0045758726552134815
305,0.004568301335786952
306,0.0045585276313965285
307,0.0045522220540454425
308,0.004586721978065048
309,0.004603456419515872
310,0.004619942621110283
311,0.004595958858793433
312,0.004627101373046825
313,0.004607121213693038
314,0.004597542946056592
315,0.0046068173009626515
316,0.004597263577970538
317,0.004585304023870082
318,0.004579341722962
319,0.004593833436750473
320,0.0045847384590814375
321,0.004554635626997518
322,0.004544482043488526
323,0.004541930848544053
324,0.004554867340349283
325,0.0045479185105024205
326,0.00453723446872368
327,0.004507746919057417
328,0.004499312232309861
329,0.004447016593105063
330,0.004439680609240933
331,0.004392151264185536
332,0.004362100434599386
333,0.0043541222623217175
334,0.004340640298535286
335,0.00434309904217042
336,0.004349594929246455
337,0.0043442958530574395
338,0.004386303570661529
339,0.004415353090419521
340,0.004407872297030882
341,0.00445053686739125
342,0.004477995802172391
343,0.004504823178689717
344,0.004497036261695853
345,0.004472845502076845
346,0.004474932090836553
347,0.0044860699092542965
348,0.004481818708965143
349,0.004455655915834278
350,0.0045095517755385
351,0.004501171045313895
352,0.004497475093889099
353,0.004487435790122918
354,0.004478050054206151
355,0.004467450593982578
356,0.00446343689273748
357,0.004467807845532742
358,0.004457027331233835
359,0.0044957902736501125
360,0.004495227440966537
361,0.004478813827816566
362,0.004477260493618987
363,0.00447190061285875
364,0.0044650979334677175
365,0.004454440942800541
366,0.004452508988443326
367,0.004437017488380467
368,0.004438374719260553
369,0.004423016427116436
370,0.00444232675520661
371,0.004508845071718954
372,0.0045045003344276555
373,0.0045783268914178455
374,0.004645684312596361
375,0.004639017234528962
376,0.004644366422546773
377,0.004656829353679129
378,0.004653032567604929
379,0.004654241656044152
380,0.004692493082883698
381,0.004682382687843444
382,0.004677219007912923
383,0.004671855525949554
384,0.004666933857380487
385,0.004658936116441513
386,0.00467007674070452
387,0.004742174441827859
388,0.004739307230436136
389,0.004734700921410019
390,0.004730105685773225
391,0.004722105405011362
392,0.004707660979299822
393,0.004674271382349213
394,0.00471097440994806
395,0.004706819569197626
396,0.00469272207547549
397,0.004727556731362715
398,0.004733985430016047
399,0.004729694427803516
400,0.004724557308112643
401,0.004717899096811152
402,0.004722554934538326
403,0.004725711283842249
404,0.0047206585307697025
405,0.004715453288965106
406,0.004710283892587613
407,0.004705586066156174
408,0.004700494518753728
409,0.004699820716552122
410,0.004682390325753472
411,0.004674755820142647
412,0.004665167558128606
413,0.004674267122822531
414,0.004703284727393907
415,0.004693535251543283
416,0.004692309641350894
417,0.00468750601337656
418,0.0046835108508459745
419,0.004680399227423054
420,0.004721922711792617
421,0.0047427454378337446
422,0.004761886216326656
423,0.004758127602061758
424,0.004733333307621601
425,0.004734118449536078
426,0.004731198743703395
427,0.004722170573599634
428,0.004546181630582229
429,0.004543249873944344
430,0.004540302561908998
431,0.0045450744704740005
432,0.004553844860496037
433,0.0045062581870712205
434,0.00449750262089491
435,0.004505941413070918
436,0.004501981262330539
437,0.00450920874568708
438,0.004517112908353808
439,0.004525074114891717
440,0.004523797051080595
441,0.004519556225122616
442,0.004532989272007164
443,0.004568626853562959
444,0.0046045498836104065
445,0.004597799878735463
446,0.004598231902113144
447,0.004593071718790654
448,0.004612573745025684
449,0.004600033612115405
450,0.004595677049945773
451,0.004595993774177921
452,0.004576184000636338
453,0.004576589794362106
454,0.004574018711441306
455,0.004584276542061241
456,0.004592219033339445
457,0.004617441583582438
458,0.004622260329652349
459,0.004618332667192123
460,0.004623716718955661
461,0.004611825197124361
462,0.0046234807278116696
463,0.004629068266909064
464,0.004664927027276472
465,0.004646801851847126
466,0.004629246478864705
467,0.004623887405719991
468,0.004618831772904454
469,0.0046120150501486115
470,0.004625813202564552
471,0.004654165916127067
472,0.004650952546979921
473,0.004651548957363549
474,0.004648825607093698
475,0.004666569109758531
476,0.004672411445786261
477,0.004666733967608992
478,0.0046341165318713445
479,0.0046373907897911204
480,0.004633526547799777
481,0.00463417333876567
482,0.004642870520707743
483,0.004638730237242645
484,0.004632546607716887
485,0.004617028875960868
486,0.004625738895921698
487,0.004650213697770065
488,0.004647003256018796
489,0.004636826417766177
490,0.004632696258090949
491,0.0046272562416816805
492,0.004611866330597292
493,0.0046081832949815636
494,0.00460231166308477
495,0.004598240771171382
496,0.0045943631955134
497,0.004595034170236537
498,0.0045917038322771525
499,0.004552027300989162
500,0.004503468719015267
501,0.004508460895463998
502,0.004506358938129597
503,0.004498656463743968
504,0.004495795038813096
505,0.0044941603771108465
506,0.004492211360744715
507,0.004530881097362984
508,0.004528972857262492
509,0.00452947911426222
510,0.0045437138377470605
511,0.004574608977717402
512,0.0045891260049411
513,0.0045827499849673955
514,0.004580843569312818
515,0.004600964615595544
516,0.0045998847297684525
517,0.004561397756907803
518,0.004565864395341918
519,0.004558770643685207
520,0.004547706146771359
521,0.004529564187988178
522,0.00452580858450135
523,0.004522078665746561
524,0.004548107943213685
525,0.004540674524980067
526,0.004564776488288177
527,0.004562516259797984
528,0.004580795772039265
529,0.004585294260328127
530,0.00458290944720623
531,0.004567795564279735
532,0.004564232430574031
533,0.004558095920239476
534,0.0045560620662566656
535,0.004579364381171036
536,0.004570399276137304
537,0.004573445414857978
538,0.004569958080070057
539,0.0045626185401900455
540,0.004560660714796212
541,0.004563908452425417
542,0.004560765955490078
543,0.004558386778579129
544,0.004552878946771716
545,0.004545515423141035
546,0.004563929231907217
547,0.004600675023369527
548,0.004644892797858521
549,0.0046749853083865485
550,0.004645533484579781
551,0.0046345029785653065
552,0.004631246433913595
553,0.004627894909992906
554,0.004631636922917359
555,0.004628163710245438
556,0.004608127772251315
557,0.004630620083682818
558,0.0045804047915199006
559,0.004574428573492044
560,0.004561551719259079
561,0.004555028756981144
562,0.004549629900053572
563,0.004514754139622423
564,0.004540936780136135
565,0.004576597964723513
566,0.004572505376077317
567,0.004566446440314755
568,0.00456515295782226
569,0.004562926787835232
570,0.004570768294596686
571,0.004582798425163724
572,0.004579391923551678
573,0.004577114718350966
574,0.004591797238456309
575,0.004593773267357224
576,0.0045920782105690955
577,0.004590968037857508
578,0.00458449757682819
579,0.004583768455313623
580,0.004516699817050984
581,0.004515127604073959
582,0.004477869935512058
583,0.004474081497288038
584,0.0044709021144085205
585,0.0044681611187472135
586,0.004465791245125055
587,0.004470066114445701
588,0.0044665398373866325
589,0.004474158079540735
590,0.00447124492732014
591,0.004471330391385295
592,0.0044559889649852195
593,0.004457818054793317
594,0.004470387148861273
595,0.004471557689555512
596,0.004477797343489668
597,0.004474943294366709
598,0.004472509891174805
599,0.004472877184674976
600,0.004482807667644545
601,0.004480873547219315
602,0.004487347341154474
603,0.004484166154225917
604,0.004482144109145352
605,0.0044743373867296215
606,0.004466919776363106
607,0.004464742237326836
608,0.004494199384974381
609,0.004510259073079988
610,0.004523347481442109
611,0.004567842696982366
612,0.004567727988743768
613,0.004576457739885939
614,0.004575933604754857
615,0.004569938825281884
616,0.004579868365850845
617,0.004571423282515516
618,0.004568401863602452
619,0.004577085760170146
620,0.004578939088439252
621,0.0045769201645460625
622,0.004575798982334651
623,0.004576421944671651
624,0.004577795669202828
625,0.004584406819723905
626,0.004581741208751929
627,0.004582692388486526
628,0.004591006823783065
629,0.004589855982852955
630,0.004580439756958417
631,0.004592222752291404
632,0.004609051250743156
633,0.004616735007839267
634,0.004613592997028118
635,0.004610497228818362
636,0.004594835705333461
637,0.004594345855085939
638,0.004589703759940028
639,0.0045866751120946835
640,0.004590650718400491
641,0.004589618453218047
642,0.0045890987476099755
643,0.004589164283123547
644,0.0045851848256813505
645,0.004580620335173439
646,0.00457760230101828
647,0.0045824629978814336
648,0.0045781558164203475
649,0.004561382588128443
650,0.004566044388563993
651,0.0045634270963018165
652,0.004583942200625379
653,0.004580901284978421
654,0.004581454444659742
655,0.004578114663233044
656,0.004576706008797502
657,0.004581147374858906
658,0.004570710790363394
659,0.004568475659472251
660,0.004563840624029385
661,0.004565090988284987
662,0.004560970384722391
663,0.0045634244802445325
664,0.004560604758216159
665,0.004531669790920373
666,0.004535135068010725
667,0.004532565903079943
668,0.004534712747819993
669,0.004514267030598375
670,0.004508649775557204
671,0.004538018177308132
672,0.004532635947099335
673,0.004533292037085599
674,0.004529640365335638
675,0.0045268141000915675
676,0.004535525624420054
677,0.004540835090162864
678,0.004528338507749785
679,0.0045232626808686715
680,0.004529358043048736
681,0.004528350173058505
682,0.004534328693902906
683,0.004528340056068105
684,0.004539410526834272
685,0.0045582570156691
686,0.00451641461695185
687,0.004514119075972375
688,0.004519842333628735
689,0.004518302559281833
690,0.004514077814226148
691,0.004515167241096457
692,0.004511045973482806
693,0.004513061597922307
694,0.004510355973475189
695,0.0045041058502416735
696,0.004524497233846628
697,0.004542876560777646
698,0.004542532688744899
699,0.00454403983808807
700,0.0045459654667652045
701,0.004546133456658811
702,0.004544685301247073
703,0.004535422656297671
704,0.0045318018360584475
705,0.004524963946326682
706,0.00451978326839312
707,0.0045216210394923625
708,0.004524546995028245
709,0.0045259997908852195
710,0.004525793103303648
711,0.004564642901527169
712,0.00460115610102907
713,0.004598858704923698
714,0.004603480363783143
715,0.004598430985437729
716,0.0045900500725645004
717,0.004588890811257724
718,0.004589400697538862
719,0.0045866203183115
720,0.004585505380050437
721,0.004583296875833125
722,0.004582579272366552
723,0.004587458783809357
724,0.004585483120664909
725,0.004579588201658762
726,0.004602292844522334
727,0.00462661194080015
728,0.004623262917132516
729,0.004625600468062119
730,0.004615884231722911
731,0.0046192224466033455
732,0.004616523999349696
733,0.004615185137894067
734,0.00461350937773931
735,0.00462986057730929
736,0.004640284920561482
737,0.0046500845142365
738,0.0046852831934959226
739,0.004686270037069388
740,0.004696444354103329
741,0.0046900205272974275
742,0.004688936987365755
743,0.0046864797721147666
744,0.004682456731922339
745,0.004685549024183793
746,0.004684568508977339
747,0.004659702680303873
748,0.004649226759908909
749,0.004639690597434488
750,0.0046403426696778735
751,0.0046423965376184715
752,0.004642089591932899
753,0.004660614720676095
754,0.004654593019610465
755,0.004665136119022061
756,0.00466269519862357
757,0.004657345318249844
758,0.004655167488622938
759,0.004652880454252687
760,0.004645846611043217
761,0.004652494174614283
762,0.004649264281312623
763,0.00465035187315598
764,0.004650083512097776
765,0.004660492564161689
766,0.004667063125431092
767,0.004667562290841733
768,0.004666743512225116
769,0.004682575774339674
770,0.004676057144695199
771,0.004673762192092253
772,0.0046797575240551574
773,0.004674404659827289
774,0.0046621739368663635
775,0.00466059662388007
776,0.004667619030488083
777,0.004664963047980806
778,0.004667156710388046
779,0.00468467237513433
780,0.004702099995634211
781,0.004698928922371334
782,0.004692265120891681
783,0.004683344931631515
784,0.004680899733170015
785,0.004673424572097052
786,0.004671129541192027
787,0.004675287157814491
788,0.004672856361090231
789,0.004709046253580477
790,0.004705617326782294
791,0.004715012149191802
792,0.004712139043236928
793,0.004720983466110664
794,0.004730433554616185
795,0.00472661975716507
796,0.004724381780690846
797,0.004716480730578236
798,0.004716039368493443
799,0.004704321996768974
800,0.004700779482670829
801,0.004701467549455326
802,0.004698909087818388
803,0.004703909182070724
804,0.004704654931845548
805,0.004704461399211632
806,0.004692404921357021
807,0.00470301554236844
808,0.004707849184041664
809,0.0047202812253130735
810,0.004720920450862123
811,0.004725270258852309
812,0.004748982566845512
813,0.00474719370603968
814,0.0047536018498145075
815,0.004748526384999882
816,0.004751096510571546
817,0.004746583697878436
818,0.004742711584842564
819,0.0047388653367427145
820,0.004745138642220606
821,0.0047388771051493995
822,0.004736314673937046
823,0.004733989007415951
824,0.0047320643396268885
825,0.004680265418931591
826,0.004676707119547741
827,0.004662487927245103
828,0.004663007684540365
829,0.004658101178740451
830,0.004657266465359817
831,0.004656229629758855
832,0.004656007808012561
833,0.004653743587147272
834,0.004652916086089498
835,0.004650448434518206
836,0.0046568861984030326
837,0.004654792814978067
838,0.004653467836631599
839,0.004653986688164426
840,0.004657385922514761
841,0.004654929319557988
842,0.004655210369391372
843,0.004591748618054424
844,0.004600015787860465
845,0.004596439391752979
846,0.00460079868349132
847,0.004599422142056414
848,0.004593531577061361
849,0.004585411468132616
850,0.004588982748708144
851,0.004585445176754522
852,0.004592362496860383
853,0.004589451442550034
854,0.004587223757579169
855,0.004593508631210013
856,0.00459101100272277
857,0.004568175699496939
858,0.004563893661264378
859,0.0045615780876311395
860,0.00455894634648067
861,0.00456152122715076
862,0.004561308434788157
863,0.004559326742414571
864,0.004556635926354126
865,0.004555709551791831
866,0.004551269816436791
867,0.00454743707157181
868,0.0045459734076501515
869,0.004560053995209163
870,0.00455663937793098
871,0.004582639689616499
872,0.004580832444157727
873,0.00458263585989748
874,0.004566036827697947
875,0.004565218422228779
876,0.004563056011356967
877,0.004559896949373408
878,0.004559015491630935
879,0.004557369330858495
880,0.004558095332779618
881,0.0045421188424526115
882,0.004532397892115485
883,0.004530170509782058
884,0.0045288763562441325
885,0.004525900375498658
886,0.004523907568095168
887,0.004522052973632211
888,0.004521642999900591
889,0.004552829505951497
890,0.004565144499819335
891,0.00455343113699345
892,0.00455311600875566
893,0.004554899779622576
894,0.004556071184359718
895,0.004564180457936794
896,0.004567315531431083
897,0.004562870909086016
898,0.004565132196742271
899,0.004563276573688465
900,0.004561165128524501
901,0.00455873062295763
902,0.004567141872914048
903,0.004563819924046662
904,0.004561905620251308
905,0.004560255594470812
906,0.004556914344758099
907,0.0045548224654387145
908,0.004550414650938998
909,0.004555312888341039
910,0.00454685005801967
911,0.004545527553659681
912,0.0045615007946455104
913,0.004580458362397813
914,0.004575467182124279
915,0.004574315012203407
916,0.004571105053068
917,0.0045712557708351195
918,0.004569362217082369
919,0.004568832366337307
920,0.004529465029590699
921,0.004529327771261634
922,0.004527603028212579
923,0.00452544997054444
924,0.004522354559488549
925,0.004519590190544606
926,0.0045080515432411395
927,0.004506637188179481
928,0.004506881215882807
929,0.004506274245535966
930,0.00450436092281917
931,0.0045022393972999255
932,0.004513421670147469
933,0.004525725529999332
934,0.004522951819326426
935,0.0045180910444335394
936,0.004518864787979682
937,0.00452222943443809
938,0.004521063539396721
939,0.004520887717921363
940,0.004512126476696915
941,0.0045197588784687374
942,0.004551679939748663
943,0.004552620258009117
944,0.004551354949003368
945,0.004549537006741568
946,0.004545308101724615
947,0.004542590349274008
948,0.004542919758096123
949,0.004534773486620947
950,0.00453334301185477
951,0.004529806403657574
952,0.004526822008740507
953,0.004527361306570354
954,0.004530777648873322
955,0.004526293212619342
956,0.0045304261660685154
957,0.004536042840518247
958,0.004552417204007676
959,0.0045501914119799305
960,0.004548588166713046
961,0.004546044248168336
962,0.004540573053003148
963,0.004536415204645034
964,0.0045346948823725185
965,0.004534135925132196
966,0.004532496386309979
967,0.004530262879951671
968,0.004526993316672457
969,0.004523965089673241
970,0.0045330347090784965
971,0.004530986269596262
972,0.004541010884110897
973,0.004539260832042253
974,0.004536894537816977
975,0.0045352854822003595
976,0.004536842697357392
977,0.004518564759179152
978,0.004529918536885324
979,0.004528265498633392
980,0.004523591873788489
981,0.004520543669135689
982,0.004518983811567675
983,0.004516958068812741
984,0.004510074853056473
985,0.004510388551433483
986,0.004409632059173808
987,0.004408447887488826
988,0.00440742150942162
989,0.004411851324392043
990,0.004437134299280813
991,0.0044599495972506955
992,0.004456809112106432
993,0.00445295025209637
994,0.004447162403659683
995,0.004422187132956319
996,0.0044232157661899
997,0.004412903503264417
998,0.004412628144434548
999,0.004402611125950745
1000,0.004400833518330559
1001,0.0044160301497319305
1002,0.004433830337539393
1003,0.00443438964856551
1004,0.004426865509611726
1005,0.0044249698892190594
1006,0.00441951927512819
1007,0.004415350425842197
1008,0.004415935531505198
1009,0.004395380585062195
1010,0.004394521281743098
1011,0.004393488395338992
1012,0.004392293236335186
1013,0.0043908640366462776
1014,0.004389044028155738
1015,0.004388015624171854
1016,0.004392168704843228
1017,0.004392271586101462
1018,0.004389820647893987
1019,0.004395754590543589
1020,0.004398635209539303
1021,0.004402744347581984
1022,0.004401558212363923
1023,0.0044083978198975644
1024,0.004412656019790491
1025,0.00441214385550109
1026,0.0044139744791719
1027,0.004411482762981659
1028,0.0044103989768361955
1029,0.004428799195021085
1030,0.004437170456408602
1031,0.004434988513037122
1032,0.004441698895947816
1033,0.004449539727557916
1034,0.00444807971311909
1035,0.004444343884960845
1036,0.004441807655213048
1037,0.00443923603386055
1038,0.004431217587171709
1039,0.004429312713383836
1040,0.0044393023909821226
1041,0.004438298653547142
1042,0.004436057956578985
1043,0.004434260867692581
1044,0.004432444660398951
1045,0.004436204354118774
1046,0.004440025216451723
1047,0.004438850857848085
1048,0.004428115693061893
1049,0.004425689313787833
1050,0.004426098531374572
1051,0.0044052614991905055
1052,0.004396471991380126
1053,0.004396859452814817
1054,0.004393569936201568
1055,0.004390921250910629
1056,0.004395738511105268
1057,0.004395565515690856
1058,0.004394789733294456
1059,0.004393507120929235
1060,0.0043900601037204215
1061,0.004358034551768569
1062,0.00436439350146475
1063,0.004370523118754587
1064,0.0043701944670152815
1065,0.004368738880470744
1066,0.004367602611508734
1067,0.004364972405888468
1068,0.004358993679647368
1069,0.004360499865104569
1070,0.004356979484626542
1071,0.004350887404006636
1072,0.004348375997394982
1073,0.004350302728940288
1074,0.004349361514058053
1075,0.0043478947013874825
1076,0.004365733120403686
1077,0.004368918092304456
1078,0.004372912891364734
1079,0.00437694572873256
1080,0.00438233460865251
1081,0.00439128813277655
1082,0.004390322680329971
1083,0.0043885887945191195
1084,0.0043909927516607595
1085,0.00439185121619221
1086,0.004392098765505283
1087,0.004399625217568921
1088,0.004402765185566496
1089,0.004401047997930692
1090,0.004399564792523032
1091,0.004423057582729998
1092,0.004433224194493896
1093,0.004430538368675635
1094,0.0044277220818101795
1095,0.00442596808923103
1096,0.004424307815385802
1097,0.004427545258063015
1098,0.004426117811520344
1099,0.004426831663343858
1100,0.0044287172800776
1101,0.004432898834633085
1102,0.004454409308726269
1103,0.0044533199938601754
1104,0.004457293454710427
1105,0.004459169535336718
1106,0.004456815351776094
1107,0.004451229710654189
1108,0.004448735946292425
1109,0.004441631134756797
1110,0.004439954750367028
1111,0.004438122883761134
1112,0.004442131165146
1113,0.004441012172843566
1114,0.0044405515657586665
1115,0.004429586297802108
1116,0.004433497600413366
1117,0.004431198905596389
1118,0.004429629742090501
1119,0.004434266568306348
1120,0.004449820176148284
1121,0.004454615654111648
1122,0.004454578504832653
1123,0.004470289686610647
1124,0.004483548363822015
1125,0.00448227931503124
1126,0.004484125887042356
1127,0.004482659439256592
1128,0.004483958697279428
1129,0.004479997320535604
1130,0.004465756963814464
1131,0.00445468377270488
1132,0.00445434435014556
1133,0.004452445954187503
1134,0.0044508167059085476
1135,0.004445559703496812
1136,0.004459537509366031
1137,0.004483615427966607
1138,0.0044808008464746986
1139,0.00448603609944531
1140,0.004483020992639704
1141,0.004488388790030826
1142,0.004503657304936773
1143,0.00449285034769376
1144,0.004492574766500086
1145,0.00449291199715521
1146,0.004500145148814204
1147,0.004513102726337376
1148,0.004512744498577923
1149,0.004524036816697066
1150,0.0045454351119205505
1151,0.004548536426334193
1152,0.004545952690354849
1153,0.00454906157628261
1154,0.0045569921970861176
1155,0.004551933493284342
1156,0.004553901587420967
1157,0.004555276137873469
1158,0.004556555330334873
1159,0.004563003184878339
1160,0.004551834214117322
1161,0.004549526225686734
1162,0.004548264872306113
1163,0.004551941223031829
1164,0.004563701227707127
1165,0.004574946835628807
1166,0.004576643971117214
1167,0.004574034470255863
1168,0.004579396821460776
1169,0.004588701499329989
1170,0.004586984330465253
1171,0.004591174154861977
1172,0.004590306669931272
1173,0.004586600801834782
1174,0.004580904628800475
1175,0.0045827346753277935
1176,0.004594528439553806
1177,0.004616561808709464
1178,0.0046164423078646905
1179,0.004621838890162507
1180,0.004619328035484496
1181,0.00461505129541789
1182,0.0046121184791300335
1183,0.004609579360429524
1184,0.004607081891425079
1185,0.004605241952136555
1186,0.004611046468095462
1187,0.004622276044645862
1188,0.004622183642501363
1189,0.0046177143585156314
1190,0.004617896273690135
1191,0.00461623685201887
1192,0.004610469475789836
1193,0.004609473252708184
1194,0.004617929081528087
1195,0.004615631865320018
1196,0.004615755823990397
1197,0.004613755670701063
1198,0.004612435899600732
1199,0.004611428218488581
1200,0.0046103227229972454
1201,0.0046251326047600265
1202,0.004622831963676325
1203,0.0046311387232178215
1204,0.004626517849480813
1205,0.004628514965272269
1206,0.004633565782827431
1207,0.0046338292962736964
1208,0.004632882255816578
1209,0.0046357093232422255
1210,0.004626627948254172
1211,0.004638474256419726
1212,0.004639263411551548
1213,0.0046411539225644635
1214,0.0046523260985495505
1215,0.004650667694476252
1216,0.004648194945936495
1217,0.004645220762322365
1218,0.004643660048697112
1219,0.004642630956352942
1220,0.004638772022587504
1221,0.004637234083330998
1222,0.004626771140627449
1223,0.0046312944922289505
1224,0.004631693015860666
1225,0.004645151357668129
1226,0.00464354268350976
1227,0.0046399530683292325
1228,0.004640022967944738
1229,0.004638957849724473
1230,0.0046280155331594
